"","reviews","points"
"57","관람객내가 가지고 있던 여러 배고픔을 채워주는 영화.  ","10"
"58","관람객두번보고싶은 영화 진짜 오랜만이다. 두번 보면 세번 보고싶을 것 같은 인생 영화..  ","10"
"59","관람객보는내내 느낌이 너무 편했어요 재밌어요  ","9"
"60","관람객소소하지만 이상하게 지루하지 않고 너무 재미있었다 편안하고 신기한 경험^^  ","10"
"61","굿 일본판이랑 비슷하면서도 우리나라 식으로 잘 해석한듯 실망할까봐 걱정했는데 다행 청춘들 씩씩해서 좋다  ","10"
"62","관람객언제든 돌아가 쉴수있는 고향이 그리워 지게하는 영화~ 노란 산수유 풍경이 자꾸 떠오른다 직접 보고싶다~  ","10"
"63","관람객멍하니 바라보다가 크레딧 올라갈때 쯤 개운한 느낌이 나는 영화연기도 좋았고, 배경도 좋았고, 힐링의 기운이 스크린에서 뿜뿜!그리고 다 보고나면 이상하게 배고프다...  ","9"
"64","관람객물 흐르듯 잔잔한 영화, 지친 나에게 꼭 필요했던 시간  ","10"
"65","관람객휴식 같은 영화를 만났다! 힐링되는 영화!  ","10"
"66","관람객힘들 때마다 꺼내 볼 거같은 영화. 눈과 귀 모든것이 즐겁다.  ","10"
"67","아침 조조로 보고왔는데 마음이 너무 따뜻해졌다.  ","10"
"68","관람객진짜 문제해결을 외면하고 그저 매일 열심히 사는척 하는거...공감됐네요 영화 권장합니다!  ","10"
"69","관람객끝나고 마음이 따뜻해져서 나왔어요. 힐링영화!  ","10"
"70","관람객마음마사지를 받은 느낌.. 보고 나니 마음이 말랑말랑... 이미 따뜻한 봄을 맞이한 것 같음.  ","9"
"71","아직 2월밖에 안됐지만...저에게는 올해 최고의 영화가 될듯!! 엄마랑 보고왔는데 힐링 되면서 따뜻해지는영화네요!  세배우의 연기 호흡도 좋고 시간가는줄 모르고 봤어요  ","10"
"72","그냥 마음이 따뜻해지고 머리속의 복잡한 생각을 잠시나마 잊게해줘서 고마웠어요  ","10"
"73","힐링이 필요할때 딱 좋은 영화!!!  ","10"
"74","글쎄 난 심심하니 별로였는데..  ","1"
"75","진짜 힐링되는 영화 ㅠㅠ 류준열님 최고  ","10"
"76","진짜 보는내내 마음편하게 볼 수 있었던 그런영화. 재미는 추가요소  ","10"
"77","임순례식 자연별곡과 계절밥상  ","6"
"78","관람객편안하게 영화 본 게 얼마만인지... 우리나라에도 이런 영화가 많이 나와야하는데!  ","10"
"79","관람객절로 감탄하게되는 아름답고 맑은 음식들과 자연에 따뜻하고 편안함을 느끼게해주는 영화입니다.  ","9"
"80","좋은 영화는 많지만 이런 영화는 하루 종일 일년 내내 보고 싶다.  ","10"
"81","우리나라 사계절이 예쁘게 담겨있는 아름다운 힐링영화예요~웃음 코드도 있어 시간 가는줄 모르고 봤어요~강추!!!  ","10"
"82","요즘같은 시대에 무조건 봐야되지 않을까 하는 영화  ","10"
"83","러닝타임동안 편하게 즐기고 올수 있습니다! 제대로 힐링영화~~강추합니다!  ","10"
"84","살면서 아무한테도 위로받아본적 없던 내가 영화에 위로받았다.  ","10"
"85","바쁘고 정신없는 일상 속 쉼 같은 영화!  ","10"
"86","요즘 날씨에 따뜻하고 힐링될수 있는 영화같네요류준열 배우 호감이라 꼭 봐야겠어요  ","10"
"87","시작부터 끝까지 미소가 지어지는 영화. 자극적인것에 지쳐있다면 초록초록한 영화보며 힐링하세요~  ","10"
"88","꿀잠자고싶으신분들 추천요!!  ","1"
"89","관람객이 시대를 살아가는 청춘들의 6시 내 고향같은 영화였다. 시종일관 아름다운 영상미와 음식들을 스크린에서 보니 눈으로만 봐도 맛있었다.  ","10"
"90","관람객아들과 함께 힐링하고 갑니다~  ","9"
"91","아무생각없이 편하고 느리게 4계절을 느낄수 있었습니다 ㅋ 편안합니다~  ","10"
"92","관람객강추 마음에 평화가 오는 영화  ","10"
"93","관람객진짜 요즘 대충대충 사는거 같아서 별 생각없이 본 영화였는데 너무 좋았고 진짜 뭔가 비타민 같다  ","10"
"94","편안하고 익숙한 분위기, 4계절의 색감, 음식, 배우들의 케미들로 지친 청춘들을 힐링시켜주는 영화  ","10"
"95","음식이랑 풍경이 힐링이 되는건 맞는데, 시골생활에 대한 과도한 환상과 전무하다시피한 스토리 및 개연성을 고려해 볼 때 이렇게 많은 호평을 받을만한 영화인가 하는 의문이 드네요. 힘든 청춘들의 삶에 동기부여나 희망의 메시지를 주는지도 잘 모르겠습니다.  ","1"
"96","사람이 잠의 한게를 체험할 수 있는 영화...내가 이기나 잠이 이기나...  ","1"
"97","보는 내내 마음이 따스하고 괜스레 아프기도 했던,서울 토박이인 나조차도 고향에 가고 싶게 만들었던 그런 영화  ","10"
"98","힐링그자체 취준생들은 꼭 보세요!  ","10"
"99","맛깔스러운 음식도, 사계절 풍경도, 무엇보다 담백하게 스토리를 끌고 가는 주인공들의 연기가 휴식이 되고 위로가 되는 영화라 개봉이 더 기대되는 영화 리틀 포레스트!!! 개봉 기다렸어요!!리틀 포레스트 화이팅!!!!  ","10"
"100","관람객진짜 빈틈없는 힐링영화에요 .. 혼자보러갈것 아침에.  ","10"
"101","보는내내 저 시골공간에 같이있는 느낌을 받았습니다. 영화보는 내내 편안했습니다.  ","10"
"102","공복엔 보지마세요ㅋㅋㅋㅋ  ","10"
"103","완벽하지 않아도 괜찮아.라고 위로해주는 진정한 힐링영화  ","9"
"104","보는내내 행복한 영화. 미소가 지어지는 영화.  ","10"
"105","요리영화인줄몰랐다 쪼오금 노잼이었다  ","2"
"106","알바들 적당히해라 ㅈ노잼영화  ","1"
"107","원작에선 뭔가 뿌리고 거두고...그래서 겨우 먹을 수 있고 부지런히 움직이지 않으면 얻을 수 없는 고된 노동이 있는 반면 여긴 예쁜 사람들이 예쁘게 그린 농촌 판타지만 가득하다.  ","4"
"108","관람객일본 영화는 따분해서 졸았는데, 역시 영화는 한국 영화가 최고!  ","9"
"109","한국영화도 이렇게 만들수있네..기분 좋게 식도락 여행 다녀온 기분이었어요  ","10"
"110","건강한 한끼를 아주 잘 먹은듯한 느낌♡  ","10"
"111","시원한 포카리스웨트 한병 다 마시고 나오는 느낌의 영화. 기분 좋아짐ㅋㅋ 재밌다 ㅋㅋㅋ  ","10"
"112","지루하고 재미없었음.  ","1"
"113","관람객정말 마음 따뜻해지는 영화였어요! 배경음악이랑 풍경들 그리고 밤하늘이 사람을 기분좋게 만들어줬습니다! 힐링했네요 ㅎㅎ  ","10"
"114","관람객바쁜도시와 현대 생활에 있는  우리가족에게 힐링타임의 영화였습니다  ","10"
"115","이런 무공해 영화를 만날 수 있어서 정말 좋았다.  ","10"
"116","자극으로 물든 한국영화를 치유해주는 최고의 힐링영화.  ","10"
"117","보는내내 편안하고 마음이 따뜻한 영화!!  ","10"
"118","일본영화 한국판으로 만들면서 한국적인것 하기가 그렇게 어렵나?음식 담음세, 테이블 구성, 시골에서 말도안되게 통가츠오부시ㅎㅎ비싼 식기, 옥소 믹싱볼...미술팀 할 말없음  ","1"
"119","너무 잘만든 영화 강추합니다  ","10"
"120","관람객여기 평점 왜이럼? 보다가 꾸벅 졸았음 어쩐사람은 나가고 자는사람이 나뿐만이 아니였음  ","6"
"121","세 배우의 케미가 완벽했다. 누구나 실패할 수 있고, 그 실패는 실패가 아닐 수도 있다는 것을 알려주는 영화. 일본원작과 다르게 한국 정서에 맞게 잘 만들어졌음!!  ","10"
"122","따뜻하게 마음을 치유해주는 타이레놀 같은 영화.  ","10"
"123","생각많고 복잡할때 보고 나면 마음이 한결 가벼워지는 영화예요 소소하지만 많은걸 깨닫게 해주네요 원작보다 더 좋아요 꼭 보시길 추천해요  ","10"
"124","나도 귀농할 땅만 있으면.... 영상이 참 이쁘고 배우들 연기도 너무 귀여웠다  ","10"
"125","이영화를 보고 류준열이 더 좋아졌다  ","10"
"126","꼭 배부른 상태로 보세요!! 그래도 배고플거에요  ","8"
"127","아무것도 하지 않아도 스크린 너무 그들의 편안함이 나에게 휴식을 주는듯 하다 영화 시간내내 고단했지? 편히 쉬어 얘기하는것처럼  ","10"
"128","방금 조조로 보고나왔는데 힐링쩔어요솔직하게 재미를 위주로 보신다면 별로라고 생각하실수도 있어요. 지루한 감이 없진않고요. 요즘 무기력하고 의욕상실이라 힐링할거리를 찾고있었는데 영화로 힐링하네요.  ","9"
"129","나자신을 돌아볼때 위로를 받고싶을때 보면 좋은 영화, 리틀포레스트!!!  MSG 쏙 빼고 영양제를 먹은 것처럼 머리속이 가뿐해졌다. 결국은 위로를 받았다.  ","10"
"130","편안한 영화 잠시 쉬어갈 수 있어 좋았던 영화  ","10"
"131","착한 영화 최고최고최고  ","10"
"132","나를 찾아가는 소중한 여행  ","10"
"133","평점이 너무 좋아서 기대하고 갔더니 기대에 반도 못 미친 영화였습니다. 보는 내내 잘 해먹고 사네~이 생각 뿐.. 잔잔함이 너무 지나쳐서 힐링보다는 너무 지루했습니다. 기승전결이 없어서 역동적인걸 좋아하신다면 이 영화는 강력히 비추합니다.  ","1"
"134","관람객보는내내 편안했던 영화  ","10"
"135","정말정말 생각많이하게 되는 영화이고 여운이 남아요 보면서 힐링이 되는 영화네요  ","10"
"136","몸은 배고파지고 머리는 배불러지는 영화  ","9"
"137","치유 그 자체. 내가 살고싶은 삶이 무엇인지 생각해보게끔 하는 영화. 배우들과 장면장면 간의 케미에서 너무나도 좋은 피톤치드향이 난다.  ","10"
"138","조조보고 왔는데 아~진짜 이런 영화는 정말 오랜만이네요.슬픈 장면은 하나도 없는데 눈물이 났어요.힘들었던 나를 토닥토닥 위로해 주는 듯 했어요.  ","10"
"139","영화가 너무 좋았습니다  최고에 영화인것 같아요잔잔하고 한번더 보고 싶는 영화인것 같네요최고입니다  ","10"
"140","기대하지않고 봤다가 큰 위안을 얻고 나왔네요. 마음의 휴식이 필요할때 다시 꺼내보고 싶은 영화..  ","10"
"141","쉬고 싶다. 아프니까 청춘이 아닌 이 영화처럼 보는 내내 숲속에서 냇물이 졸졸흐르고 그 엎에서 친구들과 돗자리 피고 도란도란  ","10"
"142","원작과 한국적인 문화를 적절히 섞어놓은 영화. 오랜만에 잘 만든 영화 한 편을 본듯하다.  ","10"
"143","아 좋아요 완전 힐링영화♡♡ 보고 또 보고싶은 영화♡  ","10"
"144","영화를 보는 내내 따뜻한 위로를 받는듯했다  ","10"
"145","감독이 어지간히 먹방pd가 부러웠나 봄.평점 진짜 어이없네...  ","1"
"146","&#34;재밌다&#34; 라는말보단 &#34;좋다&#34; 라는말이 생각났던 영화  ","10"
"147","위로해주는 영화ㅠㅠ더 이상 말이 필요없는 영화입니다ㅠㅠㅠ너무 좋았습니다. 배우들의 케미도 최고예요!! 리틀포레스트 인생 영화로 땅땅  ","10"
"148","영화관에서 힐링을 하게 될 줄이야... 너무 좋은 영화였어요 !! 팝콘과 탄산음료 보다는 과일먹으며 보면 더욱 좋을 것 같은 영화  ","10"
"149","보기전엔 마냥 잔잔해서 자칫하면 지루한 영화가 되지않을까 생각했는데, 보다보니 세 배우의 케미가 정말 친한 친구처럼 유쾌하고 보기좋았다. 다본후에 계속 생각나는 힐링영화. 시골풍경이나 음식들을 너무 잘담아냈다.  ","10"
"150","지루지루지루지루지루  ","1"
"151","감정이 메마른건지 한국 시골에서 삼시세끼를 찍는데 일본삼시세끼임. 몰입감이 안듬  ","1"
"152","효리네 민박 같은 스타일을 좋아한다면 그 이상으로 힐링받고 올 수 있는 영화.  ","10"
"153","조조로 보고왔어요 세친구들 케미도좋고 힐링받고왔습니다 편안해지는 영화  ","10"
"154","아...힐링된다..  ","10"
"155","오늘 영화보러간다 벌써부터 힐링되는 기분이다  ","10"
"156","힐링이 필요해강추영화  ","10"
"157","완전 힐링영화였는데 너무 좋았다  ","10"
"158","식감이 풍부하고 영양가가 가득하며, 유기농 처럼 맑고 신선한 영화  ","10"
"159","너무 예쁜 영화! 영상하나하나가 다 예쁘다 기대했는데 기대 이상이었던 영화ㅠㅠ 퇴사를 권장하는 영화 같지만 실은 농사일이 얼마나 신중해야하고 정성을 들여야하고 힘들고 고된건지를 나타내준 영화! 힐링 하게 해주셔서 감사해요  ","10"
"160","햇살따스한날 책을읽는것처럼 다른생각없이 언제 시간이 흘러갔는지 모르게 하는 영화네요  ","10"
"161","최고로 멋진 힐링영화입니다~  ","10"
"162","그래서 류준열이랑 어떻게 됐다는데? 뭔영화가 시작도  끝이 없냐?  ","4"
"163","리틀포레스트는 그리움이다. 어릴적 고향의 사계철과 친구들 그립다.  ","10"
"164","쉬어갈수있는 영화네요 너무재밌고 자극적이지않아도 충분히재밌고웃긴장면도 있어요  ","10"
"165","진짜 영화에 나온음식들전부 다먹고싶었어요 ㅋㅋㅋ너무 맛있어보였어요!!  ","10"
"166","가만히 보고만 있어도 맘이 편해집니다. 많은 분이 보시길요.  ","10"
"167","시골살이의 환상을 갖게하는 영화...저렇게 평온하고 아름답다니...너무 예뻐서 눈물이 났다..  ","10"
"168","시사회 봤는데.. 그냥 좋아요~ ^^세친구. 엄마.. 여운이 몇일동안 남아있는 신선하고 깨끗한 영화였습니다.  ","10"
"169","오랜만에 진짜진짜 좋은영화♥♥♥  ","10"
"170","조조로 봤어요 흔한듯 흔하지 않은 이야기~ 배우들 연기와 영상미가 좋네요.  가족들과 같이 보아도 좋아요~ 맘이 몽글몽글^^  ","10"
"171","전체관람가라 아이들과 조조로 봤네요..참 따뜻한 영화입니다..새학기 시작전에 좋은 추억 만들어준 행복한 영화.  ","10"
"172","마음이 따뜻해지고 힐링되는 영화  ","10"
"173","간만에보는 사랑스러운 영화  ","10"
"174","작은숲에서 찾은 큰 위로와 휴식 그리고  103분동안 배고픔주의  ","10"
"175","관람객리틀포레스트 일본판 원작도 보고 한판도 이번에 본건데 역시 리틀포레스트는 편하게 힐링하면서 보는 맛이 있었음 아주 잘 봤습니다. 여주도 좋고 여주친구도 귀엽고 류준열도 굳굳  ","10"
"176","잔잔하고 포근하고 여유롭다 하지만 절대지루하지않다  ","10"
"177","바쁜 일상에서 잠시나마 쉬다가는 영화. 나도 모르게 미소를 머금고 행복한 기분을 느끼며 영화를 봤다. 사계절 시골 배경과 찰떡인 김태리 류준열 진기주의 편안한 연기 그리고 임순례 감독의 연출 인생 영화 등극  ","10"
"178","잔잔하지만 결코 잔잔하지 않고힐링으로 시작에서 나에 대한 성찰로 끝나는깊은 영화  ","10"
"179","&#34;나도 나만의 작은 숲을 찾아야겠다&#34;  ","9"
"180","정말 좋다. 농촌편도 좋지만 어촌편도 보고 싶다.  ","10"
"181","배우들의 연기력이 넘 자연스러워 좋음~  ","10"
"182","그리운 친구들이 생각나는 영화 .  ","10"
"183","시사회때 보고 너무 좋아서 한번더 보려구 개봉 기다렸어요 좋은 영화 감사합니다  ","10"
"184","조조로 봤는데 잔잔한 재미와 힐링 만땅  ","10"
"185","평점 한번도 안남겨 봤는데 이 영화는 남기고 싶어서요. 되게 몽글몽글 포슬포슬한 힐링영화였어요. 조금 아쉽다면 열린결말이라는것 많은분들이 이 영화보고 위로가 되셨으면 좋겠어요.  ","10"
"186","일본 원작에 비해 조금도 부족함이 없다. 다만 일본 원작이 풍경과 음식에 좀 더 비중을 두었다면, 한국판은 사람에 조금 더 포커스를 맞춘 것 같다. 영상미도 좋고, 마침내 한국에서 이런 작품을 만날 수 있다는게 좋다.  ","10"
"187","사계절의 소박한 아름다움과 소소한 얘기들 그리고, 소담스런 음식들 나만의 추억여행에 빠지는 시간♡ 영화 참 소탈하고 말갛네요  ","10"
"188","만점드립니다. 편안하게 보기 좋은 자연힐링유기농 드라마^^  ","10"
"189","조조로 봤습니다. 3명의 배우가 튀는거 없이 너무 잘 이끌어갔고,  보는 내내 따뜻한 느낌을 받을 수 있어서 너무 좋았어요.아쉬운 점은 원작과 달리 한 편에 끝나는게 너무 아쉽네요. 좀 더 길게 보고 싶은 좋은 영화였습니다.  ","10"
"190"," 이게 갓 고3이 됀 학생입니다 이 영화는 청춘들의 지치고 힘든 삶을 내려놓고 귀농을 하는 영화입니다 고3인 저로써는 이 영화가 현재 제 삶에 맞는 영화가 아닌가 생각이 듭니다 평점을 안남기는데 이 영화만큼은 평점을 남깁니다정말 좋은 영화입니다  ","10"
"191","힘든 사회에서 벗어난 힐링영화  ","10"
"192","아침에 보고 힐링했음 ※ 공복에 보지 말 것  ","10"
"193","재미있다힐링있다.짱  ","10"
"194","간만에 담백하고 깨끗한 영화였다. 힐링성공:)  ","10"
"195","영화가 편안하고 좋아요ㅎ  ","10"
"196","이 영화는 퇴사 충동을 불러일으키기 보다 인생에서 좋은 친구를 꼭 만들고싶어지게하는 그런영화.  ","10"
"197","기분 좋은 영화  사계절이 참 예뻐보인다  ","10"
"198","1 류준열 연기 잘한다2 김태리가 살리는 영화의 분위기3 할머니 분들이 꽤 관람하신다4 남자친구가 소장하고 싶다고 했던 영화  ","10"
"199","김태리 류준열 연기 자연스럽게 참 잘하고 보는내내 천국처럼힐링이고 보고나면 미소지어지는 영화^^ 엄마랑보기딱좋고 여행다녀온거같다  ","10"
"200","힐링을 하고 싶다면 이 영화를 보시면 됩니다 ! 정말 좋아요  ","10"
"201","눈도 귀도 즐겁고, 따뜻한 봄에 딱 어울리는 영화라 좋았어요. 음식들 레시피만 따로 자세히 나와도 좋겠어요  ","10"
"202","힐링 필요한 우리들에게 필요한영화  ","10"
"203","힐링과 재미와 교훈이 자연스레 스며듬.  ","10"
"204","시골을 지나치게 미화한 가식 덩어리 영화 실제 시골은 도시 사람이 오자마자 텃세에 돈부터 요구하는 곳  ","1"
"205","한번쯤은 경험해보고싶운 힐링 스토리  ","10"
"206","일본 시골은 어떤지 모르겠지만 한국 시골은 이게 아니다 시골에서는 말도안되게 너무 예쁘게만 찍으려하는데 오글거림 배우들도 무슨 죄다 도시에서만 자란 애들 데려다 구수한척 코스프레 못봐주겟다..  ","1"
"207","임순례감독님이 제대로 방항을 잡은듯.  ","9"
"208","잔잔함이 주는 편안함힐링되는 영화네요^^  ","9"
"209","오랜만에 좋은 영화 보고왔어요~ 역시 감독님 대단하세요~  ","9"
"210","휴식하고 위로받고 힐링할 수 있는 영화!  4계절의 풍광과 함께 그 안에  스며든 음식들 , 그리고 세친구의 케미!  힐링이 필요한 분들에게 적극추천 영화입니다!!  ","10"
"211","허세라는 양념이 버무려진 삼시세끼 여주인공 극장판  ","4"
"212","은은한 꽃향기 가득한 영화! 스크린에서 꼭 봐야 할 영화네요. 배우분들 연기 잘 하시고, 음악 영상 너무 아름다워요.  ","10"
"213","마음을 따뜻하게 해주는 영화  ","10"
"214","힐링영화였어요 아무 생각없이 보면 배고프고 눈 따뜻해지는 영화였어요  ","8"
"215","단연코 최고다! 재미와 감동 모두 있다!  ","8"
"216","맛있는 고향 청국장  같은 영화  ","10"
"217","따뜻한 위로, 진정한 힐링. 나도 꽃요리 해먹어봐야지  ","10"
"218","류준열 김태리 케미 최고 ! 캐스팅이 너무 잘됐다  ","10"
"219","오랜만에 혼영으로 선택한 영화. 굿초이스였구요,빈속으로 보면 안된다고해서 미역국에 밥말아먹고 갔는데, 영화보고 집에오는길.. 제 손에는 빵봉지가 들려있네요.  ","10"
"220","관람객행복하게 잘 봤습니다.:-) 개인마다 차이는 있겠지만 힐링이 필요할때마다 꺼내 볼꺼 같아요ㅎㅎ  ","10"
"221","재밌다  한국영화에서 볼수없던 장르였지만 자연스레 잘만든듯  ","10"
"222","오랜만에 힐링이 되는 영화입니다  ","10"
"223","최고의힐링영화 위로받고싶을때 보세요^^  ","10"
"224","도시인이 보고 싶어하는 것을 보여줄 뿐  ","1"
